0.23529411764705874,0.6249999999999999,0.06779661016949151
0.17647058823529427,0.41666666666666663,0.06779661016949151
0.11764705882352951,0.5,0.05084745762711865
0.088235294117647,0.4583333333333333,0.0847457627118644
0.2058823529411765,0.6666666666666666,0.06779661016949151
0.323529411764706,0.7916666666666665,0.11864406779661016
0.088235294117647,0.5833333333333333,0.06779661016949151
0.2058823529411765,0.5833333333333333,0.0847457627118644
0.029411764705882505,0.3749999999999999,0.06779661016949151
0.17647058823529427,0.4583333333333333,0.0847457627118644
0.323529411764706,0.7083333333333333,0.0847457627118644
0.14705882352941174,0.5833333333333333,0.1016949152542373
0.14705882352941174,0.41666666666666663,0.06779661016949151
0.0,0.41666666666666663,0.016949152542372895
0.4411764705882352,0.8333333333333333,0.033898305084745756
0.411764705882353,1.0,0.0847457627118644
0.323529411764706,0.7916666666666665,0.05084745762711865
0.23529411764705874,0.6249999999999999,0.06779661016949151
0.411764705882353,0.7499999999999998,0.11864406779661016
0.23529411764705874,0.7499999999999998,0.0847457627118644
0.323529411764706,0.5833333333333333,0.11864406779661016
0.23529411764705874,0.7083333333333333,0.0847457627118644
0.088235294117647,0.6666666666666666,0.0
0.23529411764705874,0.5416666666666665,0.11864406779661016
0.14705882352941174,0.5833333333333333,0.15254237288135591
0.2058823529411765,0.41666666666666663,0.1016949152542373
0.2058823529411765,0.5833333333333333,0.1016949152542373
0.26470588235294124,0.6249999999999999,0.0847457627118644
0.26470588235294124,0.5833333333333333,0.06779661016949151
0.11764705882352951,0.5,0.1016949152542373
0.14705882352941174,0.4583333333333333,0.1016949152542373
0.323529411764706,0.5833333333333333,0.0847457627118644
0.26470588235294124,0.8749999999999998,0.0847457627118644
0.35294117647058826,0.9166666666666666,0.06779661016949151
0.17647058823529427,0.4583333333333333,0.0847457627118644
0.2058823529411765,0.5,0.033898305084745756
0.35294117647058826,0.6249999999999999,0.05084745762711865
0.17647058823529427,0.4583333333333333,0.0847457627118644
0.029411764705882505,0.41666666666666663,0.05084745762711865
0.23529411764705874,0.5833333333333333,0.0847457627118644
0.2058823529411765,0.6249999999999999,0.05084745762711865
0.058823529411764754,0.1249999999999999,0.05084745762711865
0.029411764705882505,0.5,0.05084745762711865
0.2058823529411765,0.6249999999999999,0.1016949152542373
0.23529411764705874,0.7499999999999998,0.15254237288135591
0.14705882352941174,0.41666666666666663,0.06779661016949151
0.23529411764705874,0.7499999999999998,0.1016949152542373
0.088235294117647,0.5,0.06779661016949151
0.2941176470588235,0.7083333333333333,0.0847457627118644
0.2058823529411765,0.5416666666666665,0.06779661016949151
0.7941176470588235,0.5,0.6271186440677966
0.6176470588235295,0.5,0.5932203389830508
0.7647058823529412,0.4583333333333333,0.6610169491525424
0.35294117647058826,0.1249999999999999,0.5084745762711864
0.6470588235294118,0.3333333333333332,0.6101694915254237
0.411764705882353,0.3333333333333332,0.5932203389830508
0.588235294117647,0.5416666666666665,0.6271186440677966
0.17647058823529427,0.1666666666666666,0.38983050847457623
0.676470588235294,0.3749999999999999,0.6101694915254237
0.26470588235294124,0.2916666666666667,0.4915254237288135
0.2058823529411765,0.0,0.423728813559322
0.47058823529411775,0.41666666666666663,0.5423728813559322
0.5,0.0833333333333334,0.5084745762711864
0.5294117647058822,0.3749999999999999,0.6271186440677966
